sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
134,149,02,1012.15,386.74,944.48,1.46
138,109,02,2146.42,662.15,2049.17,1.36
130,189,02,1839.8,448.75,1789.44,1.27
137,119,02,1084.82,450.2,1016.39,1.42
74,141,03,2660.47,848.49,2521.05,1.4
131,179,02,2535.4,731.46,2425.27,1.36
136,129,02,732.95,344.99,676.1,1.49
76,167,03,1312.56,581.21,1198.0,1.54
73,197,03,2720.22,810.33,2611.04,1.33
132,169,02,4391.06,1208.95,4194.76,1.38
77,157,03,2086.85,748.39,1952.44,1.45
74,187,03,1781.36,698.81,1681.59,1.39
118,110,02,837.84,339.29,786.72,1.41
115,140,02,2273.38,638.66,2188.67,1.32
79,137,03,1980.46,658.97,1872.78,1.41
111,180,02,1826.6,597.23,1734.71,1.38
119,100,02,803.67,381.31,726.74,1.56
75,177,03,1749.56,671.95,1637.97,1.44
113,160,02,3441.29,991.7,3302.34,1.34
133,159,02,2260.81,796.88,2139.52,1.39
78,147,03,3570.31,1195.34,3364.64,1.42
117,120,02,988.2,357.86,932.06,1.41
153,158,03,1909.2,587.27,1830.82,1.33
110,190,02,3371.34,735.13,3291.62,1.25
155,138,03,915.23,432.69,831.01,1.55
158,108,03,2376.85,847.43,2219.9,1.47
114,150,02,2241.72,572.96,2171.66,1.29
151,178,03,2369.26,718.44,2267.21,1.35
157,118,03,2907.28,984.28,2740.14,1.42
116,130,02,1514.18,392.09,1463.88,1.3
150,188,03,2266.93,637.43,2185.27,1.31
141,100,01,1142.16,402.04,1079.92,1.4
112,170,02,4603.79,1253.45,4417.57,1.35
140,110,01,2407.55,843.62,2267.39,1.42
154,148,03,1636.17,575.62,1541.8,1.41
51,33,02,1536.95,496.79,1465.82,1.36
52,23,02,2555.77,707.84,2466.65,1.3
53,13,02,988.83,505.3,899.67,1.52
50,43,02,860.3,281.92,820.6,1.35
156,128,03,2322.08,865.76,2165.25,1.46
152,23,01,1208.4,428.19,1136.44,1.43
149,26,02,2874.44,867.5,2771.36,1.3
143,86,02,2090.92,680.09,1975.74,1.42
100,135,02,1069.77,524.6,942.89,1.72
147,46,02,2731.43,877.4,2612.22,1.34
103,105,02,341.16,284.56,265.08,2.2
142,96,02,1627.42,553.37,1538.45,1.4
102,115,02,929.28,357.58,869.9,1.44
145,66,02,3125.37,771.61,3031.85,1.28
101,125,02,1221.43,579.3,1104.66,1.58
156,88,02,1955.64,675.06,1832.58,1.46
158,68,02,3009.27,962.97,2854.93,1.39
159,58,02,2837.04,973.12,2659.69,1.45
153,13,01,3476.16,1172.1,3291.38,1.39
157,78,02,1598.66,592.9,1496.63,1.44
144,76,02,3828.33,982.77,3691.5,1.32
155,98,02,2229.2,938.43,2071.34,1.47
152,168,03,4724.04,1258.16,4551.44,1.32
148,36,02,2382.94,511.12,2324.21,1.26
130,45,01,1297.12,482.98,1224.98,1.39
151,33,01,3033.67,857.49,2915.08,1.33
132,25,01,2080.86,538.8,2012.48,1.3
98,161,01,2567.95,826.9,2449.31,1.36
96,181,01,1929.84,663.62,1823.66,1.4
97,171,01,3258.07,1116.72,3061.39,1.44
131,35,01,2226.72,775.98,2114.66,1.37
99,151,01,2773.43,760.51,2664.02,1.34
56,54,02,722.6,427.47,590.18,2.11
59,24,02,1297.53,474.88,1218.96,1.42
100,109,01,930.88,389.03,858.54,1.5
133,15,01,2206.99,882.05,2077.29,1.4
52,94,02,2484.57,737.63,2371.87,1.37
95,191,01,2831.0,1044.87,2638.1,1.47
58,34,02,1876.95,682.91,1756.79,1.45
170,8,02,1023.68,640.68,861.84,1.79
55,64,02,1514.43,870.26,1385.73,1.48
150,43,01,2487.8,605.74,2416.44,1.27
54,74,02,1676.8,782.67,1573.31,1.39
57,44,02,2197.03,685.95,2093.47,1.37
198,111,03,1728.7,553.7,1654.87,1.33
193,161,03,314.29,291.08,186.76,3.35
197,121,03,3894.29,1427.51,3641.7,1.45
194,154,02,656.17,358.4,577.4,1.66
191,184,02,1745.58,538.18,1659.36,1.39
190,191,03,1622.12,673.75,1478.24,1.56
193,164,02,370.23,269.97,281.74,2.29
192,174,02,1129.98,496.06,1021.89,1.6
141,78,01,3256.07,979.45,3091.6,1.4
80,2,02,2747.39,823.48,2634.43,1.33
67,72,02,320.88,286.9,203.68,3.07
147,18,01,1129.35,323.28,1085.79,1.33
66,82,02,608.54,334.94,529.8,1.71
146,28,01,1529.52,504.37,1471.61,1.3
68,62,02,1195.41,478.17,1121.14,1.41
108,122,02,1271.35,479.11,1198.93,1.4
106,142,02,1553.56,450.98,1497.74,1.3
143,58,01,2175.66,844.5,2020.13,1.48
69,52,02,1164.97,439.81,1100.25,1.39
190,194,02,365.86,257.74,292.23,2.02
109,112,02,558.1,277.92,509.31,1.52
140,88,01,1660.53,749.61,1494.61,1.6
65,92,02,1966.1,575.01,1880.53,1.36
102,182,02,3449.33,1107.13,3274.75,1.39
197,124,02,3131.01,1162.6,2908.87,1.48
131,135,02,232.18,161.55,196.11,1.78
170,114,02,5032.63,1391.31,4838.73,1.33
171,104,02,4165.09,1400.34,3906.76,1.45
133,115,02,722.5,263.02,681.22,1.4
132,125,02,327.44,162.3,298.05,1.53
44,8,02,3312.98,817.91,3210.13,1.3
101,192,02,2485.29,833.09,2351.8,1.4
29,98,02,1364.48,401.2,1308.07,1.34
134,105,02,1627.45,559.87,1533.79,1.42
35,11,02,1653.46,642.56,1567.84,1.37
33,31,02,275.77,279.26,192.41,2.43
53,84,02,1353.3,449.14,1285.42,1.38
32,41,02,1668.55,589.66,1561.69,1.45
130,145,02,1232.85,577.85,1158.2,1.39
113,102,02,507.16,287.06,444.58,1.66
34,21,02,1335.85,460.31,1269.92,1.36
111,122,02,485.7,261.46,428.46,1.65
196,131,03,2993.36,887.9,2866.35,1.35
105,152,02,2801.66,837.92,2678.15,1.36
144,48,01,2416.72,687.19,2320.18,1.34
31,51,02,1803.03,559.78,1724.42,1.34
110,132,02,1664.56,522.94,1593.79,1.34
107,132,02,1368.02,422.82,1315.91,1.31
192,171,03,2840.4,799.92,2723.43,1.35
145,38,01,1464.51,412.53,1411.12,1.31
198,114,02,1641.14,606.25,1555.85,1.38
140,149,01,520.14,292.95,459.96,1.63
141,139,01,1188.6,443.03,1119.79,1.41
143,119,01,1339.97,441.78,1278.52,1.35
104,162,02,3060.58,682.73,2987.11,1.25
142,129,01,815.41,415.39,740.83,1.54
27,193,02,3204.42,832.82,3104.72,1.29
29,173,02,2343.67,594.01,2265.29,1.31
144,109,01,1832.08,517.31,1764.41,1.32
58,155,02,2001.08,709.34,1865.64,1.48
28,183,02,2220.26,655.15,2143.33,1.29
160,59,01,3179.13,1042.77,3009.73,1.4
164,19,01,2466.41,675.38,2388.07,1.29
161,49,01,3011.52,991.97,2845.59,1.41
142,68,01,3310.19,597.44,3257.37,1.2
162,39,01,2918.85,805.08,2824.49,1.28
180,162,02,1700.11,443.79,1643.44,1.3
181,152,02,226.71,193.97,177.58,1.98
163,29,01,2580.43,679.34,2495.42,1.3
54,195,02,1734.15,553.86,1660.35,1.33
103,172,02,4246.75,961.34,4134.41,1.27
186,102,02,2441.98,1006.16,2242.39,1.52
59,145,02,3068.44,649.85,2998.42,1.24
58,54,02,185.55,170.93,149.61,1.86
55,84,02,894.65,399.97,819.43,1.52
32,76,02,3081.58,648.28,3017.29,1.23
56,74,02,1888.84,510.24,1819.24,1.33
37,26,02,1241.69,505.5,1149.94,1.5
55,185,02,3773.42,1220.97,3565.62,1.41
54,94,02,1770.82,685.34,1636.39,1.51
184,122,02,2935.88,699.03,2846.96,1.29
57,64,02,1328.16,487.96,1251.06,1.4
33,66,02,2482.49,729.75,2384.64,1.33
56,175,02,3978.67,825.94,3891.11,1.24
185,112,02,2822.86,987.19,2659.24,1.41
59,44,02,2048.63,739.24,1920.98,1.44
35,46,02,1869.41,871.41,1766.31,1.36
196,134,02,2811.67,787.74,2701.37,1.33
57,165,02,3718.49,1030.27,3561.28,1.36
88,9,03,2516.41,854.96,2370.48,1.42
38,16,02,2289.55,643.49,2201.36,1.33
183,132,02,2905.46,648.31,2831.36,1.26
28,89,03,2986.84,808.29,2877.44,1.32
27,99,03,1568.49,537.45,1479.28,1.42
29,79,03,3373.68,884.46,3253.15,1.32
42,9,03,3758.81,830.71,3658.63,1.27
182,142,02,2932.22,1034.04,2787.7,1.36
60,62,02,648.4,347.17,573.67,1.64
61,52,02,1238.45,403.78,1175.5,1.39
64,22,02,2081.74,693.42,1982.57,1.36
194,151,03,1224.15,507.91,1121.43,1.54
34,109,01,1618.57,596.5,1528.74,1.39
31,139,01,3760.59,944.73,3651.05,1.27
97,148,03,1341.75,462.06,1269.93,1.39
98,138,03,1854.27,565.57,1770.03,1.36
95,168,03,2740.22,924.59,2571.17,1.45
93,14,03,2830.72,775.0,2721.18,1.33
90,44,03,3270.56,1076.71,3097.22,1.4
92,24,03,2993.12,1100.93,2809.96,1.43
99,128,03,1575.72,561.92,1480.69,1.43
191,181,03,934.55,379.72,860.63,1.52
91,34,03,3330.76,1295.22,3089.45,1.49
94,178,03,1532.19,591.84,1438.17,1.42
96,158,03,2000.49,813.15,1832.23,1.54
46,155,01,3099.98,875.37,2973.04,1.34
45,165,01,3055.46,1084.09,2876.81,1.42
49,125,01,2130.1,713.52,2017.32,1.4
47,145,01,2635.59,775.97,2524.91,1.35
48,135,01,1505.59,735.75,1348.36,1.61
93,188,03,2476.38,828.16,2356.37,1.36
44,175,01,4019.2,1325.28,3836.26,1.35
92,198,03,2813.81,776.06,2709.43,1.32
15,14,03,352.77,237.98,293.01,1.89
3,134,03,2887.66,906.11,2752.37,1.37
10,64,03,1851.09,711.42,1734.07,1.43
109,194,02,3322.48,992.14,3156.44,1.4
11,54,03,504.42,487.61,385.72,1.95
14,24,03,997.99,435.95,925.62,1.45
1,154,03,3372.49,998.84,3222.67,1.36
110,15,02,2586.95,762.59,2488.74,1.32
4,124,03,3450.28,927.62,3315.46,1.34
2,144,03,3200.03,730.94,3123.88,1.24
13,34,03,2476.15,772.28,2367.46,1.35
11,103,02,2040.5,511.78,1975.09,1.3
10,113,02,3710.24,1201.61,3496.01,1.43
6,104,03,4545.1,1371.17,4351.57,1.34
162,6,01,4350.58,1240.74,4178.95,1.33
149,76,01,3311.72,922.81,3178.86,1.34
195,171,02,3558.0,1158.22,3381.87,1.38
147,96,01,2376.9,740.89,2257.15,1.39
197,151,02,3172.97,1207.59,2956.73,1.46
148,86,01,2651.39,888.78,2494.28,1.43
196,161,02,3512.39,1083.24,3352.04,1.36
12,44,03,2125.41,625.47,2046.24,1.31
27,181,01,2516.45,629.02,2439.37,1.29
26,191,01,1995.63,562.85,1926.5,1.3
194,181,02,1372.88,513.68,1287.92,1.43
29,161,01,2985.09,760.26,2883.55,1.31
194,75,02,1520.88,617.11,1404.54,1.5
28,171,01,4002.21,1102.52,3829.36,1.37
193,191,02,1470.59,516.14,1372.85,1.47
197,45,02,3107.04,994.41,2951.22,1.39
161,18,03,3080.95,1003.74,2912.39,1.41
196,55,02,1058.55,526.34,960.9,1.53
198,141,02,2045.96,539.43,1977.11,1.3
160,28,03,4152.02,1153.94,4003.0,1.31
193,85,02,2304.47,757.96,2178.86,1.41
84,89,03,831.92,429.98,735.39,1.66
88,49,03,565.01,330.38,498.72,1.63
192,95,02,3779.44,914.01,3656.73,1.31
40,29,03,1023.43,419.13,961.0,1.42
41,19,03,2337.21,616.11,2261.24,1.29
85,79,03,320.77,237.49,244.29,2.34
86,69,03,1016.44,409.9,948.95,1.45
198,166,03,4082.53,1227.71,3895.28,1.37
198,35,02,2200.99,631.23,2119.97,1.31
104,23,02,1550.67,495.89,1480.9,1.35
102,43,02,885.18,290.18,846.9,1.34
89,39,03,2429.43,763.33,2307.54,1.39
101,53,02,1517.84,483.93,1451.07,1.34
196,186,03,1247.4,420.8,1185.2,1.37
105,13,02,2126.95,892.59,2003.53,1.39
18,163,03,2905.56,526.69,2863.62,1.18
195,196,03,582.79,343.17,471.23,2.17
87,59,03,521.37,265.62,478.39,1.48
103,33,02,2280.26,768.31,2175.92,1.35
15,193,03,3059.23,1155.43,2836.68,1.49
197,176,03,1873.25,960.69,1692.21,1.54
10,3,02,3317.19,1086.12,3153.4,1.37
100,63,02,1835.38,798.03,1733.39,1.36
19,153,03,2057.67,518.51,2001.13,1.26
83,99,03,1381.1,641.81,1275.32,1.46
17,173,03,4666.51,1086.33,4542.23,1.26
16,183,03,3881.25,1089.02,3736.55,1.32
154,4,02,2865.59,1047.14,2673.04,1.47
139,94,02,360.2,244.37,297.22,1.89
26,195,01,2697.9,681.03,2616.48,1.28
28,175,01,3131.11,779.19,3027.63,1.31
27,185,01,2335.15,702.06,2245.95,1.31
29,165,01,4754.27,1362.26,4549.04,1.36
89,173,02,2199.07,704.87,2084.95,1.4
88,183,02,3169.87,1031.28,2997.3,1.41
87,193,02,2598.84,787.13,2472.59,1.38
71,5,03,1558.54,655.3,1443.92,1.47
58,75,03,2156.15,797.17,2008.72,1.47
57,85,03,1541.59,548.01,1457.82,1.39
56,95,03,2702.23,584.09,2639.93,1.24
30,41,02,1791.4,593.21,1697.77,1.39
33,11,02,1194.3,579.81,1111.84,1.43
32,21,02,1794.3,600.53,1689.15,1.47
111,22,01,1953.95,549.34,1880.62,1.32
110,32,01,1771.07,428.14,1721.2,1.27
112,12,01,2474.11,728.16,2376.97,1.32
59,65,03,602.27,306.63,549.54,1.5
113,9,02,4162.97,1295.65,3978.4,1.35
67,161,03,3484.85,1187.41,3290.9,1.41
66,171,03,2711.36,854.39,2586.41,1.36
68,151,03,3819.75,1163.92,3641.05,1.37
29,116,01,460.6,269.31,395.23,1.82
26,146,01,2090.41,614.51,2014.28,1.3
23,176,01,3376.66,907.47,3251.94,1.32
69,141,03,3408.22,972.5,3264.55,1.35
22,186,01,1193.37,407.85,1140.03,1.34
28,126,01,728.52,252.48,702.92,1.28
64,191,03,3188.8,939.7,3054.79,1.34
139,121,01,1757.41,682.93,1640.91,1.45
134,171,01,1947.37,807.45,1795.97,1.5
137,141,01,541.14,254.65,494.62,1.52
136,151,01,993.23,483.05,919.35,1.47
181,124,03,1777.66,599.1,1668.15,1.45
180,134,03,2375.36,653.43,2293.34,1.3
138,131,01,1056.24,459.18,964.9,1.54
182,114,03,2994.57,1133.95,2816.92,1.4
25,156,01,3241.67,1034.46,3080.17,1.38
135,161,01,1877.85,912.41,1692.15,1.58
183,104,03,3443.56,1284.91,3211.01,1.45
49,80,03,2075.41,615.97,1987.21,1.35
132,191,01,1257.97,475.96,1183.16,1.41
24,166,01,3479.99,1093.68,3323.37,1.35
48,90,03,1806.94,644.52,1696.14,1.44
133,181,01,2282.5,945.21,2119.26,1.46
99,98,01,1245.04,481.02,1169.91,1.41
27,136,01,2291.87,827.46,2187.7,1.33
161,23,03,2380.41,739.54,2262.01,1.39
162,13,03,2860.44,1133.99,2640.3,1.5
133,127,01,549.28,310.81,499.7,1.53
130,157,01,2072.97,753.33,1943.0,1.44
51,159,01,2871.98,798.69,2757.71,1.34
53,139,01,2524.05,845.16,2388.03,1.4
160,33,03,4577.42,1337.84,4369.24,1.37
56,109,01,2333.67,631.47,2246.74,1.32
132,137,01,274.44,289.54,192.9,2.29
119,85,02,2077.71,622.87,1981.74,1.37
118,95,02,2863.46,825.4,2738.16,1.36
134,117,01,1393.9,639.72,1281.67,1.49
54,129,01,2169.0,928.49,1969.68,1.57
133,5,02,3353.74,843.27,3248.49,1.29
135,107,01,1186.34,441.36,1101.92,1.49
52,149,01,3364.24,1000.71,3214.74,1.36
21,196,01,3652.17,815.03,3568.76,1.24
131,147,01,1265.44,542.46,1169.94,1.48
55,119,01,1977.98,695.81,1861.47,1.42
50,169,01,4471.49,1213.91,4307.91,1.32
73,192,02,3454.94,936.11,3311.95,1.35
75,172,02,1784.81,768.45,1634.31,1.53
79,132,02,1958.33,642.21,1852.35,1.41
74,182,02,3462.16,860.81,3354.29,1.29
78,142,02,3017.32,932.2,2868.17,1.39
125,115,01,524.67,226.97,486.91,1.45
122,145,01,1110.34,405.95,1051.27,1.39
126,105,01,1106.06,361.72,1055.2,1.36
76,162,02,3182.81,873.37,3061.88,1.33
124,125,01,100.17,134.58,58.9,3.07
55,7,01,1935.77,633.22,1843.9,1.36
123,135,01,959.99,377.24,896.45,1.44
34,118,01,1490.63,529.03,1413.34,1.37
35,108,01,1969.63,669.49,1882.57,1.34
31,148,01,3066.66,638.7,2995.21,1.25
121,155,01,2444.06,663.53,2357.34,1.31
77,152,02,3818.12,1207.91,3627.74,1.38
120,165,01,4082.55,1166.21,3907.19,1.35
30,158,01,4408.45,1227.74,4237.18,1.33
76,190,01,2807.16,918.03,2660.94,1.39
32,138,01,3871.46,898.77,3769.09,1.26
33,47,03,1136.48,372.39,1082.97,1.36
34,37,03,964.36,472.21,866.15,1.58
35,27,03,404.03,365.39,273.37,2.59
78,170,01,1505.46,684.76,1371.79,1.54
31,67,03,1853.68,524.52,1789.65,1.29
36,17,03,2469.36,596.14,2393.65,1.29
150,196,02,3549.99,962.89,3425.67,1.31
154,156,02,856.51,382.53,782.92,1.53
155,146,02,1963.83,676.06,1852.87,1.41
30,77,03,3050.89,715.18,2978.7,1.24
157,126,02,2582.82,861.6,2441.95,1.41
69,11,03,1260.27,428.31,1201.51,1.35
66,41,03,1650.5,673.76,1544.39,1.43
151,186,02,3032.98,1089.15,2842.83,1.44
79,160,01,2232.76,860.7,2079.41,1.46
65,51,03,1651.31,667.91,1557.6,1.38
159,106,02,2577.67,603.91,2509.39,1.26
61,91,03,2562.02,858.61,2424.32,1.4
152,176,02,2199.33,653.47,2099.68,1.37
64,61,03,998.96,402.45,934.14,1.43
156,136,02,2159.31,639.28,2062.15,1.37
77,180,01,4319.99,1191.17,4133.39,1.37
62,81,03,2217.41,631.37,2122.24,1.36
67,31,03,1668.99,544.7,1604.81,1.3
153,166,02,3376.11,995.55,3233.01,1.35
96,186,02,1559.61,514.58,1484.73,1.36
95,196,02,1346.37,539.76,1252.18,1.46
98,166,02,3842.47,1043.18,3690.66,1.34
68,21,03,3185.28,967.58,3054.94,1.33
99,156,02,2619.69,719.68,2522.78,1.32
97,176,02,3028.67,884.11,2886.64,1.38
54,56,02,484.71,343.94,377.58,2.17
158,116,02,2848.28,968.52,2678.66,1.43
51,86,02,1615.45,425.88,1560.8,1.3
40,144,03,1951.24,600.41,1872.33,1.33
44,104,03,379.44,240.13,316.39,1.88
43,114,03,778.41,287.09,730.18,1.43
58,16,02,360.7,294.88,303.48,1.7
133,125,03,169.73,123.15,142.99,1.77
42,124,03,1794.53,507.44,1720.83,1.34
131,145,03,1076.5,431.08,1004.57,1.44
30,117,02,2150.59,597.92,2070.6,1.32
139,90,02,1672.02,555.82,1584.78,1.39
50,96,02,1783.5,618.61,1693.74,1.37
135,105,03,1273.24,490.2,1183.2,1.48
41,134,03,2136.93,818.73,1986.33,1.48
143,111,03,1952.3,541.56,1879.22,1.32
140,141,03,621.88,321.09,556.38,1.59
144,101,03,1688.48,578.81,1607.12,1.36
55,46,02,1091.82,479.26,997.99,1.54
141,131,03,711.37,334.58,662.88,1.43
35,110,02,1266.5,484.61,1184.5,1.44
33,130,02,2517.17,823.47,2398.41,1.36
36,100,02,2750.23,865.11,2608.26,1.4
52,76,02,1627.22,522.28,1554.93,1.34
132,135,03,357.43,240.89,302.05,1.82
32,140,02,4094.52,1025.35,3955.11,1.31
142,121,03,1364.11,441.75,1301.88,1.35
34,120,02,2152.12,679.68,2051.69,1.36
53,66,02,1557.49,485.65,1491.59,1.34
120,66,03,1979.97,630.61,1887.92,1.36
122,46,03,2062.49,576.62,1984.58,1.32
30,160,02,4804.06,1238.82,4637.58,1.31
124,26,03,1915.09,756.11,1806.22,1.39
130,155,03,1666.46,608.73,1561.9,1.44
125,16,03,2185.25,782.63,2051.72,1.43
84,133,03,1502.05,647.04,1384.15,1.49
80,173,03,3087.76,1020.72,2908.91,1.43
57,26,02,1567.61,593.54,1462.59,1.46
86,113,03,2270.75,797.99,2131.71,1.44
123,36,03,1741.54,352.75,1707.76,1.22
82,153,03,2122.91,797.08,1978.43,1.47
85,123,03,2334.6,875.73,2172.8,1.47
149,70,01,3283.9,1022.16,3116.57,1.4
147,90,01,3811.38,957.81,3684.47,1.31
148,80,01,3223.83,918.17,3089.83,1.35
87,103,03,2098.9,711.48,1985.43,1.4
134,115,03,1396.88,545.99,1302.1,1.45
81,163,03,2333.21,764.02,2207.54,1.41
24,144,01,2354.61,706.98,2259.39,1.34
25,134,01,2506.44,868.6,2358.99,1.43
117,4,01,3631.29,1107.38,3507.46,1.28
83,143,03,2364.52,700.9,2261.83,1.35
27,114,01,1270.66,377.21,1222.94,1.31
111,121,03,233.26,269.47,147.81,2.53
110,131,03,1679.49,460.07,1621.08,1.3
22,164,01,3668.44,1011.26,3536.83,1.31
113,101,03,687.68,347.33,618.85,1.57
23,154,01,2703.1,769.54,2597.92,1.33
136,124,03,828.21,415.47,741.9,1.61
112,111,03,152.3,141.43,113.32,2.22
137,114,03,1613.93,577.66,1518.88,1.42
28,104,01,723.87,537.21,644.06,1.54
132,164,03,1123.71,408.21,1055.79,1.43
26,124,01,1751.23,562.87,1672.63,1.35
134,144,03,1329.6,528.69,1247.04,1.42
140,66,01,2188.06,795.16,2046.34,1.45
144,26,01,1680.66,525.21,1610.77,1.33
145,16,01,2901.05,829.91,2790.52,1.32
21,174,01,3611.97,792.08,3522.87,1.25
142,46,01,2843.68,724.56,2761.65,1.27
75,80,02,848.95,429.58,751.79,1.66
74,90,02,1363.78,495.95,1281.61,1.43
76,70,02,276.57,294.48,134.19,4.21
106,116,03,927.39,503.22,856.98,1.46
101,166,03,3242.04,1079.52,3059.76,1.42
130,184,03,2401.09,650.79,2310.17,1.33
104,136,03,2046.85,486.7,1989.34,1.27
15,172,02,3533.01,1154.19,3340.02,1.41
16,162,02,3374.52,1195.75,3177.11,1.42
100,176,03,2643.36,964.27,2473.61,1.45
19,132,02,1615.45,508.88,1539.01,1.37
78,50,02,2886.75,850.94,2756.82,1.37
13,192,02,3844.42,1328.19,3621.12,1.42
135,134,03,253.52,247.99,171.07,2.71
18,142,02,1846.3,451.99,1797.75,1.25
79,40,02,2114.45,697.94,2005.16,1.39
14,182,02,4288.5,1258.23,4108.53,1.34
103,146,03,2228.28,597.52,2154.04,1.3
157,48,01,2244.17,924.45,2051.48,1.55
17,152,02,4401.58,833.23,4325.6,1.2
107,106,03,521.65,343.69,455.66,1.69
134,74,01,1987.84,702.75,1861.49,1.45
135,64,01,1843.09,692.58,1734.64,1.41
136,54,01,2028.22,725.22,1902.58,1.44
132,94,01,1051.78,530.27,942.9,1.59
102,156,03,2681.13,943.26,2529.29,1.41
133,84,01,1655.56,538.98,1569.05,1.42
139,24,01,3090.45,1118.22,2892.95,1.45
105,126,03,1209.9,421.54,1147.22,1.38
153,88,01,2509.05,879.71,2364.85,1.42
137,44,01,2083.07,657.26,1982.43,1.37
138,34,01,3449.71,1267.71,3220.36,1.46
69,2,01,1777.8,508.06,1717.6,1.29
160,53,01,3408.7,1113.61,3235.86,1.38
164,13,01,3027.46,1187.81,2804.19,1.49
118,197,03,4033.84,1257.3,3835.35,1.38
163,23,01,2094.26,586.19,2022.76,1.3
162,33,01,3561.35,1042.13,3428.91,1.31
133,154,03,1759.66,601.6,1659.4,1.42
159,28,01,2430.94,573.02,2365.45,1.27
89,41,02,2107.07,643.21,2009.37,1.37
84,91,02,1564.14,725.86,1415.04,1.57
86,71,02,925.68,367.08,870.47,1.41
85,81,02,797.5,354.47,729.39,1.53
161,43,01,3494.11,1077.4,3327.78,1.38
88,51,02,806.2,392.64,730.19,1.55
154,78,01,2048.83,754.61,1914.72,1.45
131,174,03,2068.52,680.76,1955.15,1.41
87,61,02,1041.61,405.2,972.48,1.44
155,68,01,2486.74,882.79,2340.53,1.42
49,75,03,2476.28,811.36,2337.39,1.42
48,85,03,1205.37,459.52,1129.03,1.44
34,86,03,2722.4,673.33,2632.92,1.31
47,95,03,2278.65,759.89,2146.07,1.43
81,64,03,1558.56,553.43,1472.92,1.4
82,54,03,981.76,524.73,880.68,1.58
106,45,02,1374.11,454.47,1303.87,1.39
102,85,02,1672.09,568.45,1579.16,1.41
101,95,02,1888.52,679.31,1771.77,1.44
85,24,03,2386.13,1032.46,2226.13,1.43
156,58,01,2450.38,946.63,2270.93,1.49
105,55,02,1547.77,496.59,1473.42,1.37
86,14,03,1732.2,583.36,1646.49,1.37
109,15,02,1744.06,602.09,1658.83,1.37
80,74,03,776.57,365.73,704.17,1.56
171,164,02,1684.56,641.25,1561.65,1.5
170,174,02,3380.37,1283.51,3155.54,1.45
174,134,02,1839.73,579.94,1746.23,1.4
83,44,03,1807.6,563.63,1734.54,1.32
175,124,02,2569.83,937.83,2400.55,1.46
98,155,02,2482.14,671.1,2384.77,1.34
94,195,02,2910.76,963.32,2752.89,1.4
173,144,02,1358.38,478.45,1274.48,1.45
95,185,02,3808.57,1009.28,3654.92,1.35
103,75,02,3445.61,865.2,3337.15,1.29
99,145,02,2669.66,784.66,2554.41,1.36
172,154,02,913.41,490.87,806.23,1.64
39,36,03,709.39,248.47,671.94,1.38
96,175,02,2602.85,907.38,2447.03,1.43
160,11,03,3984.25,1293.39,3740.39,1.48
176,114,02,3688.65,1332.37,3433.64,1.48
97,165,02,3714.76,1229.67,3492.53,1.44
35,76,03,3127.0,700.07,3056.03,1.23
84,34,03,2024.77,708.28,1909.53,1.41
108,25,02,1236.0,487.03,1153.58,1.45
138,104,03,2433.93,835.68,2293.2,1.42
33,96,03,2802.46,754.21,2704.79,1.31
152,98,01,2078.85,596.12,2001.02,1.32
178,81,03,2233.62,817.86,2092.66,1.44
177,91,03,1398.42,754.49,1217.89,1.7
179,71,03,3915.65,1178.12,3746.16,1.35
38,46,03,1932.5,416.0,1887.81,1.24
145,162,03,1214.43,397.09,1159.79,1.35
148,132,03,1153.4,404.18,1094.64,1.37
105,122,01,804.93,303.54,753.37,1.44
100,172,01,2975.48,1061.3,2794.32,1.43
158,38,01,3113.6,1011.61,2931.24,1.44
104,132,01,1676.69,474.92,1613.97,1.32
25,27,02,1007.02,472.55,888.94,1.74
26,17,02,1593.55,528.82,1522.07,1.34
107,102,01,315.06,263.39,244.12,2.05
24,37,02,1919.54,679.23,1818.12,1.38
22,57,02,1585.91,425.82,1528.87,1.31
142,192,03,1699.57,638.05,1590.61,1.44
23,47,02,2312.2,704.24,2218.11,1.33
101,162,01,1942.34,686.51,1836.79,1.39
147,142,03,703.03,318.54,641.95,1.53
102,152,01,2235.41,707.47,2128.12,1.37
143,182,03,2630.69,731.92,2526.04,1.34
75,58,03,2375.27,894.51,2212.88,1.47
74,68,03,527.69,343.37,435.47,1.89
73,78,03,1549.29,505.33,1477.79,1.35
146,152,03,673.26,365.21,590.38,1.69
76,48,03,1913.25,645.26,1822.81,1.36
106,112,01,320.85,225.13,269.0,1.78
78,28,03,4235.0,1015.05,4123.55,1.26
149,122,03,1808.96,602.93,1719.51,1.38
72,88,03,1400.46,559.03,1302.82,1.46
131,85,02,1554.29,537.34,1461.08,1.44
135,45,02,1112.77,499.95,1009.9,1.56
136,35,02,2614.77,661.22,2539.52,1.27
79,18,03,3457.12,979.5,3326.72,1.32
134,55,02,1566.04,614.11,1446.89,1.51
144,172,03,2746.63,791.63,2624.92,1.37
58,154,01,1992.14,768.72,1838.52,1.51
54,194,01,3019.06,1159.94,2794.89,1.5
138,15,02,2489.49,817.33,2353.31,1.41
55,184,01,3489.29,1200.06,3268.32,1.45
56,174,01,4136.31,1021.64,4001.71,1.3
132,75,02,2376.15,715.43,2263.59,1.38
